student_id,full_name,gpa
20200769,عارف آل عطفة,67.6
20200770,كنعان الحكير,72.8
20200771,مرعي شربتلي,63.0
20200772,بلند مهنا,76.7
20200773,كبير آل بن ظافر,64.5
20200774,يسري العجلان,74.9
20200775,فدائي بقشان,65.2
20200776,زبير بقشان,69.3
20200777,لينا آل معيض,73.6
20200778,عمير آل العسكري,68.8
20200779,كنعان العقيل,71.4
20200780,نسيب آل سعود,69.1
20200781,حسنين آل حسين,72.7
20200782,وريد الجفالي,74.1
20200783,فطين آل الشيخ,63.4
20200784,خيري آل عطفة,73.6
20200785,ميرال آل رفيع,70.8
20200786,ريتال المهنا,72.0
20200787,مهدي آل بن ظافر,71.0
20200788,عطاء آل العسكري,74.2
20200789,عطاء الخرافي,66.9
20200790,زايد شربتلي,61.3
20200791,عبد السّميع الدباغ,69.6
20200792,ريتاج آل سلطان,78.0
20200793,أزهار آل سلطان,66.0
20200794,لفيف أبا الخيل,69.6
20200795,نبهان آل بن لافي,72.1
20200796,سليمان آل سعود,67.4
20200797,زيد العقيل,75.2
20200798,لورين فصيل,67.0
20200799,ميرا آل بن ظافر,69.0
20200800,هدى المغاولة,69.9
20200801,حسين المهيدب,65.8
20200802,عتاب شربتلي,62.1
20200803,كامل آل عايض,68.4
20200804,فارع بن لادن,70.8
20200805,رئيس آل حسين,69.0
20200806,وثّاب آل عايض,69.4
20200807,عبد الحكيم آل عطفة,70.1
20200808,عبد الجبّار أبو داوود,75.6
20200809,لاما آل محمد بن علي بن جماز,67.1
20200810,عبد الباقي المغاولة,65.5
20200811,مفيد آل سلطان,67.0
20200812,مطاوع المهيدب,67.4
20200813,سعدون آل بن ظافر,65.3
20200814,بيسان بن لادن,77.1
20200815,شامل فصيل,67.7
20200816,نبيل آل بن ظافر,73.1
20200817,عفيف آل جعفر,68.8
20200818,شوقي فصيل,74.8
20200819,مفيد حنبولي,68.6
20200820,طيّب العجلان,67.7
20200821,نسيب آل صفوان,69.1
20200822,ليم الجابر,74.4
20200823,حلا آل سعود,76.1
20200824,موفّق المهيدب,69.6
20200825,حيّان المهنا,70.2
20200826,رئيس المغاولة,68.1
20200827,فارس آل الشيخ,70.6
20200828,ذكي آل خضير,64.2
20200829,مدحت حجار,72.9
20200830,فخر الدّين بقشان,75.6
20200831,معتوق الجابر,65.7
20200832,قطب المشاولة,68.3
20200833,فكري شربتلي,64.8
20200834,رهيف آل سعود,69.9
20200835,عقيل آل العسكري,62.1
20200836,شريف آل سعود,66.5
20200837,جاسم الجابر,66.3
20200838,ابتهاج آل عطفة,73.9
20200839,حفيظ الدباغ,73.2
20200840,جهراء آل بن لافي,60.4
20200841,كوثر أبا الخيل,69.2
20200842,كبير آل بن لافي,80.6
20200843,أفنان آل صفوان,69.6
20200844,فرحان آل جعفر,66.3
20200845,ليث آل بن لافي,69.2
20200846,مسلم الجفالي,67.6
20200847,إخلاص حنبولي,70.9
20200848,عالم مهنا,70.8
20200849,عزيز بقشان,69.3
20200850,معمّر الدباغ,66.9
20200851,شدّاد آل العسكري,73.2
20200852,معمّر آل محمد بن علي بن جماز,70.4
20200853,شهم الحكير,66.0
20200854,خلدون الجفالي,68.4
20200855,رامز آل رفيع,71.6
20200856,جلال الجفالي,69.2
20200857,جرير آل عايض,72.1
20200858,لفيف حنبولي,69.9
20200859,عتاب فصيل,72.3
20200860,ثاقب أبو داوود,75.2
20200861,مفيد المهيدب,74.1
20200862,فرات العليان,73.1
20200863,موفّق آل حسين,71.4
20200864,حمود المهنا,71.6
20200865,لطفي آل محمد بن علي بن جماز,67.7
20200866,جليل فصيل,67.1
20200867,نجوان آل خضير,68.7
20200868,ذيب الجابر,67.3
20200869,فرزدق آل خضير,64.0
20200870,مهدي آل بن ظافر,77.5
20200871,سعدي المغاولة,65.7
20200872,بلند آل مقطة,67.2
20200873,حامد آل الشيخ,64.4
20200874,قصي الجابر,71.2
20200875,سفيان المهيدب,76.2
20200876,فردوس آل سلطان,67.2
20200877,سلمان آل عايض,63.5
20200878,سلام شربتلي,68.0
20200879,سبأ آل قصير,69.6
20200880,بلماء الجابر,73.1
20200881,جعفر العقيل,73.7
20200882,بلند مهنا,74.8
20200883,كنعان آل بن ظافر,70.6
20200884,طائع آل قصير,71.9
20200885,تاليا آل مقطة,69.7
20200886,عمّار آل صفوان,73.5
20200887,طه الجفالي,71.8
20200888,طائع آل صفوان,70.2
20200889,محسن العجلان,71.9
20200890,فهد بقشان,72.8
20200891,ساجد الحكير,71.4
20200892,وديع آل الشيخ,64.8
20200893,سليمان بن لادن,71.0
20200894,ترف مهنا,64.6
20200895,كتوم آل عايض,68.5
20200896,سراج الدّين آل العسكري,72.7
20200897,جلاء أبو داوود,68.8
20200898,نبراس آل الشيخ,70.7
20200899,حسام آل بن لافي,73.0
20200900,رشيد بقشان,69.6
20200901,اعتماد آل سلطان,70.0
20200902,سعدون مهنا,69.2
20200903,قطز آل العسكري,68.2
20200904,مجد الراشد,69.6
20200905,وسيل مهنا,69.2
20200906,غامد آل قصير,74.5
20200907,ساجد الحجار,66.2
20200908,نبراس آل علي,76.1
20200909,نعيم الخرافي,67.0
20200910,داهي آل سعود,79.9
20200911,لهفان بقشان,76.9
20200912,دانة الجفالي,65.3
20200913,رامز الراشد,67.1
20200914,مرعي آل قصير,66.1
20200915,مهدي الحكير,68.2
20200916,ضيائي الخرافي,72.8
20200917,طيّع فصيل,68.3
20200918,ميّاد الخرافي,66.9
20200919,يسار آل جعفر,72.0
20200920,عاطف آل معيض,68.3
20200921,نصري الحجار,69.9
20200922,نوّاف آل العسكري,70.1
20200923,إخلاص حنبولي,69.5
20200924,مهيب آل قصير,70.2
20200925,عبد الشّكور آل بن ظافر,63.8
20200926,اعتكاف أبو داوود,69.8
20200927,كرم شربتلي,65.2
20200928,رزين المهنا,67.4
20200929,حمدان آل سلطان,62.8
20200930,مايا الخرافي,70.4
20200931,جلال الدّين الدباغ,76.0
20200932,هناء الخرافي,68.7
20200933,مرزوق آل خضير,75.8
20200934,مايا العجلان,71.9
20200935,إخلاص العجلان,67.3
20200936,سليم آل صفوان,83.6
20200937,فاتح العقيل,57.9
20200938,مؤمن آل صفوان,71.0
20200939,آيات آل مقطة,67.8
20200940,ناصر الدّين آل رفيع,72.4
20200941,فيّاض الجفالي,72.8
20200942,سامر شربتلي,65.1
20200943,فرحان العقيل,74.0
20200944,بهية المغاولة,68.6
20200945,حنبل آل عطفة,74.0
20200946,عبد الإله آل عايض,65.8
20200947,نشوة بن لادن,65.9
20200948,عمر آل مقطة,76.8
20200949,قنوع شربتلي,69.0
20200950,حسنين آل مقطة,65.2
20200951,همام الراشد,71.3
20200952,حازم مهنا,63.4
20200953,مؤمن آل معيض,66.5
20200954,قدري آل علي,81.9
20200955,فالح آل سعود,78.7
20200956,زهير آل رفيع,69.1
20200957,افتكار الجفالي,75.9
20200958,سنام آل العسكري,68.9
20200959,مرتجي بقشان,75.5
20200960,كنعان العجلان,67.6
20200961,دليل فصيل,64.1
20200962,لينا مهنا,75.0
20200963,ديسم الراشد,67.2
20200964,هادي المهيدب,61.4
20200965,ساجد آل صفوان,72.3
20200966,سعدون آل علي,76.8
20200967,سمير آل عواض,74.8
20200968,جمال الدّين المغاولة,61.4
20200969,زيدان العليان,74.1
20200970,فرج حنبولي,71.3
20200971,وصاف آل مقطة,77.2
20200972,ميرا الجابر,68.5
20200973,سلاف آل رفيع,74.6
20200974,ليث آل محمد بن علي بن جماز,72.7
20200975,سلام الجابر,73.2
20200976,بهاء المشاولة,77.6
20200977,غالي المهنا,67.9
20200978,فرات آل سلطان,69.0
20200979,قصي المهيدب,69.8
20200980,عرفات آل قصير,73.2
20200981,قطب الجفالي,74.7
20200982,كتوم العقيل,64.2
20200983,نبهان أبا الخيل,68.4
20200984,مأمون الدباغ,72.3
20200985,راني مهنا,73.7
20200986,سعدي آل سلطان,66.4
20200987,ترف بن لادن,72.9
20200988,أزهار شربتلي,76.1
20200989,لورا المغاولة,68.2
20200990,رزين فصيل,75.2
20200991,كرمة آل علي,62.9
20200992,أسرار فصيل,67.0
20200993,إباء المشاولة,70.3
20200994,رشدي آل معيض,74.7
20200995,ضياء حنبولي,70.8
20200996,سهوان الحكير,73.2
20200997,رابح آل بن ظافر,65.1
20200998,توفيق آل رفيع,75.2
20200999,فكري العقيل,66.2
20201000,علاء آل خضير,70.2
20210001,ريمان الشايع,66.9
20210002,فيّاض بن لادن,63.2
20210003,كاملة آل محمد بن علي بن جماز,71.8
20210004,روبين العليان,67.4
20210005,طارق آل صفوان,75.1
20210006,وجيه المهيدب,67.6
20210007,ديسم المشاولة,69.6
20210008,سهوان آل العسكري,64.7
20210009,جميلة آل صفوان,72.9
20210010,نجيب الدباغ,69.3
20210011,ابتهاج كانو,66.2
20210012,صخر الشايع,63.5
20210013,ليساء مهنا,68.9
20210014,لقاء آل محمد بن علي بن جماز,72.2
20210015,جرير بن لادن,63.7
20210016,زيد الحكير,72.8
20210017,سيّد الشايع,62.4
20210018,وديع آل بن لافي,67.7
20210019,قدري آل حسين,66.9
20210020,جنى بن لادن,68.9
20210021,لقاء الجابر,69.6
20210022,طبّاع المشاولة,76.7
20210023,معين آل بن ظافر,64.0
20210024,ميمون حنبولي,65.7
20210025,رجاء آل معيض,67.2
20210026,ناعم العليان,72.1
20210027,همام فصيل,70.9
20210028,كليم العقيل,76.6
20210029,عبد الحكيم آل عايض,70.7
20210030,طالب المهنا,73.5
20210031,فهمي آل صفوان,73.2
20210032,عدوي حجار,65.2
20210033,سامي العجلان,74.9
20210034,خميس آل جعفر,73.7
20210035,ميثاق الخرافي,72.7
20210036,وريد الدباغ,67.9
20210037,واثق آل حسين,73.3
20210038,عبد الحكيم العقيل,73.2
20210039,طالب آل رفيع,58.2
20210040,عتريس آل سلطان,65.0
20210041,فضل آل خضير,73.5
20210042,ساجد كانو,63.0
20210043,حيّان كانو,72.8
20210044,سائد بن لادن,67.0
20210045,واصل آل عطفة,68.3
20210046,تقيّ الدّين آل بن ظافر,67.8
20210047,لقاء المهيدب,67.0
20210048,لارا حجار,67.6
20210049,مُسعف آل خضير,66.4
20210050,مهنّد المهيدب,66.8
20210051,فالح الجابر,67.8
20210052,رامي مهنا,74.6
20210053,ترف آل قصير,70.8
20210054,طائف العليان,70.1
20210055,عزّ الدّين آل معيض,72.6
20210056,ضيائي آل الشيخ,65.9
20210057,مُنذر الجفالي,71.7
20210058,نافع الجابر,73.0
20210059,راشد آل جعفر,67.2
20210060,عرفات بقشان,70.8
20210061,محمود آل عواض,76.5
20210062,ياسمين الحجار,73.9
20210063,قيس آل سلطان,70.3
20210064,طاهر آل مقطة,67.5
20210065,صارم العقيل,72.4
20210066,دانية الجفالي,68.5
20210067,عبد القادر الحكير,71.9
20210068,افتكار آل سعود,67.4
20210069,روحي الخرافي,73.3
20210070,فدائي المشاولة,74.6
20210071,مهدي آل عواض,70.5
20210072,حياة الحجار,72.7
20210073,بيسان الجفالي,65.3
20210074,مرتقي آل معيض,69.2
20210075,فرزدق الخرافي,69.1
20210076,مريم آل مقطة,75.1
20210077,رحيب العقيل,63.6
20210078,عبد الواحد آل رفيع,67.3
20210079,مصباح آل سلطان,74.3
20210080,فارع آل قصير,70.5
20210081,شكري الجابر,73.3
20210082,ناجي آل عواض,71.9
20210083,رشاد مهنا,64.5
20210084,كاشف الحكير,67.0
20210085,مناف المشاولة,68.7
20210086,ملهم بقشان,64.2
20210087,بتلاء آل عواض,71.9
20210088,ريما الخرافي,66.7
20210089,ناصر أبا الخيل,72.9
20210090,مُتيّم آل عواض,63.2
20210091,عطاء المغاولة,65.8
20210092,سلاف آل الشيخ,69.4
20210093,راضي العقيل,67.6
20210094,عقيل الخرافي,80.6
20210095,طائف الراشد,73.2
20210096,حمدان بقشان,63.8
20210097,حسني الدباغ,71.9
20210098,راغب آل محمد بن علي بن جماز,69.9
20210099,صافي أبو داوود,74.4
20210100,شبلي آل رفيع,58.9
20210101,شدّاد الحجار,68.2
20210102,جليل آل عواض,66.6
20210103,حسين آل الشيخ,77.1
20210104,كارم المهنا,70.6
20210105,تحسين آل سعود,63.4
20210106,رمزي حجار,69.8
20210107,ابتسام آل عطفة,68.5
20210108,رؤوف العجلان,75.1
20210109,صادح آل الشيخ,73.4
20210110,نزار حنبولي,70.2
20210111,مالك آل جعفر,71.7
20210112,نور آل عايض,83.6
20210113,طريف آل عواض,72.9
20210114,مالك الحكير,76.8
20210115,موسى آل الشيخ,72.3
20210116,مرعي آل علي,72.3
20210117,قيس آل بن ظافر,70.6
20210118,باسمة آل معيض,69.2
20210119,جمال بن لادن,63.3
20210120,فالح الحجار,75.3
20210121,غطفان مهنا,65.5
20210122,معمّر فصيل,65.3
20210123,زيد حجار,63.7
20210124,نجيب آل حسين,76.3
20210125,عاصم آل خضير,74.9
20210126,مريم آل خضير,67.4
20210127,عبد الرّشيد آل العسكري,62.7
20210128,غوى آل سلطان,76.2
20210129,بدرالدّجى كانو,71.0
20210130,زين الحكير,71.5
20210131,صبيح بقشان,79.2
20210132,دانية أبو داوود,70.8
20210133,صالح الدباغ,62.1
20210134,نافذ المشاولة,77.8
20210135,ريّان المهيدب,68.2
20210136,رخاء العقيل,72.9
20210137,زاهي المشاولة,68.4
20210138,مصعب العقيل,75.3
20210139,شبلي العجلان,64.5
20210140,هايل الجابر,78.1
20210141,زكريا الدباغ,68.5
20210142,عاكف الحكير,75.6
20210143,ذريع بقشان,74.1
20210144,ناضر الجابر,69.5
20210145,طريف العجلان,71.7
20210146,عاتب الجفالي,70.0
20210147,ميّاد الدباغ,62.5
20210148,جعفر الشايع,69.4
20210149,نشوة آل الشيخ,67.0
20210150,هيثم الخرافي,78.6
20210151,مصباح آل عواض,73.0
20210152,مرادي آل قصير,68.0
20210153,عاقل العقيل,73.4
20210154,موسى آل سلطان,73.5
20210155,طائل الشايع,63.7
20210156,عبد القدّوس الحجار,64.4
20210157,جوين العليان,62.1
